A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
PTPN11	STAG2	164	8	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	PTPN11	164	10	8	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	NPM1	117	7	55	3	-0.133	1.000	1.000	Mutual exclusivity
NPM1	STAG2	117	55	7	3	-0.133	1.000	1.000	Mutual exclusivity
DNMT3A	KRAS	117	55	7	3	-0.133	1.000	1.000	Mutual exclusivity
KRAS	NPM1	117	7	55	3	-0.133	1.000	1.000	Mutual exclusivity
ASXL1	CDH2	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	NOTCH2	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	U2AF2	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	GATA2	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	RIT1	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	ASXL1	158	1	23	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	BRINP3	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	PRPF40B	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	POT1	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	FBXW7	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	IL7R	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	SF1	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	t(16;16)	158	23	1	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	TP53	148	21	12	1	-0.768	1.000	1.000	Mutual exclusivity
chr8gain	NRAS	143	17	20	2	-0.250	1.000	1.000	Mutual exclusivity
CBL	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
NF1	SRSF2	159	9	14	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	SRSF2	159	9	14	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	CSF3R	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	MAP2K1	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	TET2	138	6	37	1	-0.686	1.000	1.000	Mutual exclusivity
BCORL1	CDH2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	BIRC3	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	MYD88	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	MYD88	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	NOTCH2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	NOTCH2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	U2AF2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	U2AF2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	GATA2	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	RIT1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	RIT1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	BCORL1	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	BRINP3	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	PRPF40B	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	PRPF40B	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	POT1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	POT1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	FBXW7	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	KIT	170	1	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	IL7R	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	TBL1XR1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	TBL1XR1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	SF1	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	t(16;16)	170	11	1	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	NF1	118	55	6	3	0.101	1.000	1.000	Co-occurrence
NF1	NPM1	118	6	55	3	0.101	1.000	1.000	Co-occurrence
CDH2	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	U2AF2	173	8	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	RIT1	173	8	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
POT1	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	PTPN11	173	1	8	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	TBL1XR1	173	8	1	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	SF1	173	8	1	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	t(16;16)	173	8	1	0	<-3	1.000	1.000	Mutual exclusivity
KIT	RUNX1	158	11	13	0	<-3	1.000	1.000	Mutual exclusivity
NF1	PTPN11	165	9	8	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	PTPN11	165	9	8	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	PTPN11	145	29	7	1	-0.485	1.000	1.000	Mutual exclusivity
chr8gain	IDH1	154	18	9	1	-0.073	1.000	1.000	Mutual exclusivity
chr8gain	STAG2	154	18	9	1	-0.073	1.000	1.000	Mutual exclusivity
FLT3	NRAS	98	62	14	8	-0.147	1.000	1.000	Mutual exclusivity
ETV6	WT1	165	5	12	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	WT1	161	9	12	0	<-3	1.000	1.000	Mutual exclusivity
KIT	WT1	159	11	12	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	TP53	147	22	12	1	-0.845	1.000	1.000	Mutual exclusivity
inv(16)	RUNX1	160	9	13	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	KRAS	150	22	9	1	-0.401	1.000	1.000	Mutual exclusivity
chr8gain	CSF3R	161	19	2	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	SETBP1	161	19	2	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	PTEN	161	19	2	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	SMC1A	167	9	6	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	t(8;21)	167	9	6	0	<-3	1.000	1.000	Mutual exclusivity
MYC	NF1	168	5	9	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	inv(16)	168	5	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	ZRSR2	168	9	5	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	JAK2	168	9	5	0	<-3	1.000	1.000	Mutual exclusivity
NF1	NRAS	152	8	21	1	-0.144	1.000	1.000	Mutual exclusivity
chr5qdel	IDH2	147	5	29	1	0.020	1.000	1.000	Co-occurrence
ASXL1	NF1	151	22	8	1	-0.221	1.000	1.000	Mutual exclusivity
ASXL1	inv(16)	151	22	8	1	-0.221	1.000	1.000	Mutual exclusivity
chr8gain	NF1	155	18	8	1	0.106	1.000	1.000	Co-occurrence
IDH2	NRAS	133	27	19	3	-0.363	1.000	1.000	Mutual exclusivity
ATM	inv(16)	166	7	9	0	<-3	1.000	1.000	Mutual exclusivity
